#Iteration cv_0 center_0
100 -1.2871139 -2.094393
200 -2.6650814 -2.094393
300 -1.9370675 -2.094393
400 -2.2249816 -2.094393
500 -2.5045003 -2.094393
600 -1.4502808 -2.094393
700 -2.8589037 -2.094393
800 -1.8232992 -2.094393
900 -2.1415282 -2.094393
1000 -2.434016 -2.094393
1100 -1.6943596 -2.094393
1200 -1.9753889 -2.094393
1300 -2.770238 -2.094393
1400 -1.6796572 -2.094393
1500 -1.509408 -2.094393
1600 -2.7961203 -2.094393
1700 -1.9947414 -2.094393
1800 -1.7486763 -2.094393
1900 -2.5992272 -2.094393
2000 -2.0629549 -2.094393
2100 -1.8902143 -2.094393
2200 -2.8372108 -2.094393
2300 -1.8132222 -2.094393
2400 -1.8487574 -2.094393
2500 -2.7665601 -2.094393
2600 -1.7352023 -2.094393
2700 -2.0476195 -2.094393
2800 -2.7272724 -2.094393
2900 -1.3967175 -2.094393
3000 -2.1627119 -2.094393
3100 -2.6374524 -2.094393
3200 -1.5534075 -2.094393
3300 -1.9552874 -2.094393
3400 -2.6410185 -2.094393
3500 -1.7197891 -2.094393
3600 -1.9908826 -2.094393
3700 -2.6489175 -2.094393
3800 -1.7123696 -2.094393
3900 -1.9295049 -2.094393
4000 -2.8411385 -2.094393
4100 -1.5532125 -2.094393
4200 -1.9637968 -2.094393
4300 -2.6704909 -2.094393
4400 -1.9286867 -2.094393
4500 -1.8684399 -2.094393
4600 -2.8613842 -2.094393
4700 -1.8061932 -2.094393
4800 -1.7347922 -2.094393
4900 -2.7860266 -2.094393
5000 -2.0196257 -2.094393
5100 -1.6365864 -2.094393
5200 -2.8739966 -2.094393
5300 -1.8754513 -2.094393
5400 -1.6076134 -2.094393
5500 -2.7415774 -2.094393
5600 -2.0841103 -2.094393
5700 -1.5314245 -2.094393
5800 -2.8071603 -2.094393
5900 -1.9817649 -2.094393
6000 -1.5827146 -2.094393
6100 -2.7737423 -2.094393
6200 -1.9111945 -2.094393
6300 -1.6133192 -2.094393
6400 -2.8962195 -2.094393
6500 -1.7820015 -2.094393
6600 -1.7632587 -2.094393
6700 -2.8082125 -2.094393
6800 -1.7104047 -2.094393
6900 -1.775379 -2.094393
7000 -2.8988452 -2.094393
7100 -1.6467064 -2.094393
7200 -1.9123215 -2.094393
7300 -2.8140739 -2.094393
7400 -1.5751064 -2.094393
7500 -1.9519849 -2.094393
7600 -2.8574872 -2.094393
7700 -1.5064071 -2.094393
7800 -2.1882618 -2.094393
7900 -2.7421585 -2.094393
8000 -1.5229208 -2.094393
8100 -2.2643861 -2.094393
8200 -2.6465937 -2.094393
8300 -1.343591 -2.094393
8400 -2.4597003 -2.094393
8500 -2.3501843 -2.094393
8600 -1.485829 -2.094393
8700 -2.401177 -2.094393
8800 -2.3775631 -2.094393
8900 -1.3185022 -2.094393
9000 -2.4692119 -2.094393
9100 -2.2558545 -2.094393
9200 -1.5507214 -2.094393
9300 -2.5611208 -2.094393
9400 -2.1783615 -2.094393
9500 -1.3951742 -2.094393
9600 -2.7763335 -2.094393
9700 -2.0229188 -2.094393
9800 -1.6646284 -2.094393
9900 -2.7289402 -2.094393
10000 -1.9603194 -2.094393
10100 -1.6753452 -2.094393
10200 -2.9378471 -2.094393
10300 -1.7978575 -2.094393
10400 -1.7875086 -2.094393
10500 -2.6011197 -2.094393
10600 -2.0429776 -2.094393
10700 -1.7239741 -2.094393
10800 -2.2371205 -2.094393
10900 -2.552008 -2.094393
11000 -2.0366057 -2.094393
11100 -1.6639569 -2.094393
11200 -1.8857204 -2.094393
11300 -2.545356 -2.094393
11400 -2.1681926 -2.094393
11500 -1.7567647 -2.094393
11600 -1.9170043 -2.094393
11700 -2.1827006 -2.094393
11800 -2.1361331 -2.094393
11900 -2.147268 -2.094393
12000 -1.8534415 -2.094393
12100 -2.0254115 -2.094393
12200 -2.3224814 -2.094393
12300 -2.2706798 -2.094393
12400 -2.0973378 -2.094393
12500 -2.0467111 -2.094393
12600 -1.9148027 -2.094393
12700 -2.1989601 -2.094393
12800 -2.490745 -2.094393
12900 -2.1805384 -2.094393
13000 -1.8468207 -2.094393
13100 -1.8538094 -2.094393
13200 -2.1009412 -2.094393
13300 -2.33928 -2.094393
13400 -2.3966131 -2.094393
13500 -2.0105063 -2.094393
13600 -1.8620959 -2.094393
13700 -2.0715973 -2.094393
13800 -2.2762217 -2.094393
13900 -2.1483429 -2.094393
14000 -1.7859619 -2.094393
14100 -1.8512711 -2.094393
14200 -2.1949897 -2.094393
14300 -2.3595761 -2.094393
14400 -2.1306261 -2.094393
14500 -1.7426176 -2.094393
14600 -1.9717556 -2.094393
14700 -2.25972 -2.094393
14800 -2.4004162 -2.094393
14900 -2.1303379 -2.094393
15000 -1.8179795 -2.094393
15100 -2.0108128 -2.094393
15200 -2.3702091 -2.094393
15300 -2.5353536 -2.094393
15400 -1.9874636 -2.094393
15500 -1.8392676 -2.094393
15600 -1.9225259 -2.094393
15700 -2.4052447 -2.094393
15800 -2.540365 -2.094393
15900 -1.8815206 -2.094393
16000 -1.695274 -2.094393
16100 -2.2459995 -2.094393
16200 -2.4529493 -2.094393
16300 -2.1384611 -2.094393
16400 -1.6485544 -2.094393
16500 -1.9052188 -2.094393
16600 -2.6132976 -2.094393
16700 -2.3691918 -2.094393
16800 -1.7923235 -2.094393
16900 -1.8337755 -2.094393
17000 -2.21869 -2.094393
17100 -2.4662447 -2.094393
17200 -2.1773175 -2.094393
17300 -1.8299136 -2.094393
17400 -2.0039611 -2.094393
17500 -2.3949745 -2.094393
17600 -2.4093283 -2.094393
17700 -2.0812966 -2.094393
17800 -1.6991766 -2.094393
17900 -1.9106694 -2.094393
18000 -2.2947679 -2.094393
18100 -2.3809405 -2.094393
18200 -2.120987 -2.094393
18300 -1.7129002 -2.094393
18400 -2.040342 -2.094393
18500 -2.5222775 -2.094393
18600 -2.2634004 -2.094393
18700 -1.8852764 -2.094393
18800 -1.8821636 -2.094393
18900 -2.2312756 -2.094393
19000 -2.5021592 -2.094393
19100 -2.1737395 -2.094393
19200 -1.7521966 -2.094393
19300 -1.7548346 -2.094393
19400 -2.2816314 -2.094393
19500 -2.4320724 -2.094393
19600 -2.20946 -2.094393
19700 -1.8401532 -2.094393
19800 -1.9643315 -2.094393
19900 -2.3709089 -2.094393
20000 -2.367907 -2.094393
20100 -2.0312454 -2.094393
20200 -1.749619 -2.094393
20300 -2.0395771 -2.094393
20400 -2.4539592 -2.094393
20500 -2.3272719 -2.094393
20600 -2.0182586 -2.094393
20700 -1.8836718 -2.094393
20800 -2.0284893 -2.094393
20900 -2.4351236 -2.094393
21000 -2.4014949 -2.094393
21100 -2.0977708 -2.094393
21200 -1.8294844 -2.094393
21300 -1.8983957 -2.094393
21400 -2.2021608 -2.094393
21500 -2.3559207 -2.094393
21600 -2.1874747 -2.094393
21700 -1.7795487 -2.094393
21800 -1.8229035 -2.094393
21900 -2.1489449 -2.094393
22000 -2.2901705 -2.094393
22100 -2.2936499 -2.094393
22200 -2.051494 -2.094393
22300 -1.9010484 -2.094393
22400 -2.0097664 -2.094393
22500 -2.3123889 -2.094393
22600 -2.4297196 -2.094393
22700 -2.1638904 -2.094393
22800 -1.8687553 -2.094393
22900 -1.9154813 -2.094393
23000 -2.307052 -2.094393
23100 -2.3649194 -2.094393
23200 -2.0960656 -2.094393
23300 -1.9499812 -2.094393
23400 -2.0184377 -2.094393
23500 -2.4201135 -2.094393
23600 -2.4572783 -2.094393
23700 -1.9293672 -2.094393
23800 -1.8718578 -2.094393
23900 -2.270272 -2.094393
24000 -2.6632695 -2.094393
24100 -2.0159968 -2.094393
24200 -1.6837526 -2.094393
24300 -1.9597823 -2.094393
24400 -2.408112 -2.094393
24500 -2.3824693 -2.094393
24600 -1.9128922 -2.094393
24700 -1.7580985 -2.094393
24800 -2.4092984 -2.094393
24900 -2.4979519 -2.094393
25000 -1.9639458 -2.094393
25100 -1.7301869 -2.094393
25200 -2.0231124 -2.094393
25300 -2.5645655 -2.094393
25400 -2.1512942 -2.094393
25500 -1.743618 -2.094393
25600 -2.0276506 -2.094393
25700 -2.4688648 -2.094393
25800 -2.3256076 -2.094393
25900 -1.9211653 -2.094393
26000 -1.8887506 -2.094393
26100 -2.2611461 -2.094393
26200 -2.4748757 -2.094393
26300 -2.2341267 -2.094393
26400 -1.9567785 -2.094393
26500 -1.837592 -2.094393
26600 -2.2401873 -2.094393
26700 -2.4337867 -2.094393
26800 -2.150341 -2.094393
26900 -1.844345 -2.094393
27000 -2.0198454 -2.094393
27100 -2.3839455 -2.094393
27200 -2.3647601 -2.094393
27300 -1.93608 -2.094393
27400 -1.832666 -2.094393
27500 -2.1881845 -2.094393
27600 -2.3309905 -2.094393
27700 -2.1158286 -2.094393
27800 -1.7483023 -2.094393
27900 -2.0130083 -2.094393
28000 -2.2098438 -2.094393
28100 -2.2029751 -2.094393
28200 -1.9937511 -2.094393
28300 -1.7800426 -2.094393
28400 -2.1468669 -2.094393
28500 -2.4712302 -2.094393
28600 -2.0934979 -2.094393
28700 -1.7398622 -2.094393
28800 -1.9728874 -2.094393
28900 -2.3363824 -2.094393
29000 -2.4026 -2.094393
29100 -1.8563334 -2.094393
29200 -1.8271448 -2.094393
29300 -2.4339176 -2.094393
29400 -2.3991533 -2.094393
29500 -1.9148538 -2.094393
29600 -1.7487127 -2.094393
29700 -2.0600476 -2.094393
29800 -2.4193551 -2.094393
29900 -2.2991459 -2.094393
30000 -1.8446837 -2.094393
30100 -1.8488948 -2.094393
30200 -2.3095375 -2.094393
30300 -2.4066593 -2.094393
30400 -2.0308455 -2.094393
30500 -1.7452368 -2.094393
30600 -2.2266502 -2.094393
30700 -2.4783411 -2.094393
30800 -2.1252789 -2.094393
