#Iteration cv_0 center_0
100 -1.3222315 0
200 -0.2907214 0
300 0.23424449 0
400 0.33452341 0
500 0.025998456 0
600 -0.81503434 0
700 1.1826633 0
800 -0.33674185 0
900 0.078918316 0
1000 0.073123554 0
1100 0.023243874 0
1200 -0.063535181 0
1300 -0.026617619 0
1400 -0.57836324 0
1500 0.016079584 0
1600 0.041100943 0
1700 0.1118864 0
1800 0.20241085 0
1900 0.31064272 0
2000 0.057359497 0
2100 -0.86752313 0
2200 -0.03458372 0
2300 -0.1116905 0
2400 -0.1840914 0
2500 -0.25145689 0
2600 -0.30711951 0
2700 -0.37535619 0
2800 -0.13730811 0
2900 -0.38034635 0
3000 -0.1866492 0
3100 -0.082385705 0
3200 -0.012495953 0
3300 0.17467211 0
3400 0.75358342 0
3500 -0.87342168 0
3600 0.15274753 0
3700 0.26652871 0
3800 0.075446766 0
3900 -0.087816167 0
4000 -0.3843462 0
4100 -0.034619165 0
4200 0.72168793 0
4300 -0.24516614 0
4400 -0.12479762 0
4500 -0.14162327 0
4600 -0.15637349 0
4700 -0.21736 0
4800 -0.27987814 0
4900 -0.74731386 0
5000 0.049814906 0
5100 0.16881004 0
5200 0.19747555 0
5300 0.19395397 0
5400 0.11308611 0
5500 -0.0421817 0
5600 -0.96559565 0
5700 0.35294122 0
5800 0.20107075 0
5900 -0.09302869 0
6000 -0.27581493 0
6100 -0.17598418 0
6200 0.68047274 0
6300 -0.50475394 0
6400 0.034097801 0
6500 0.33777403 0
6600 0.13675487 0
6700 -0.084363913 0
6800 -0.43681479 0
6900 0.15538707 0
7000 0.76662047 0
7100 -0.5844266 0
7200 -0.15116981 0
7300 0.055746248 0
7400 0.23033295 0
7500 0.36943425 0
7600 -0.22305861 0
7700 -0.51227999 0
7800 -0.030788631 0
7900 -0.24417768 0
8000 -0.23663677 0
8100 -0.13832034 0
8200 0.081293559 0
8300 0.68170168 0
8400 -0.50519205 0
8500 -0.21167759 0
8600 0.033564712 0
8700 0.11208165 0
8800 0.1913375 0
8900 0.2345207 0
9000 0.055764517 0
9100 -0.47296958 0
9200 0.45310181 0
9300 0.15265504 0
9400 -0.039297849 0
9500 -0.23049902 0
9600 -0.33816632 0
9700 0.39380725 0
9800 0.061750671 0
9900 -0.45141362 0
10000 0.014629595 0
10100 0.20617994 0
10200 0.25196262 0
10300 0.012559475 0
10400 -0.60061327 0
10500 -0.29322421 0
10600 0.20783578 0
10700 0.26627857 0
10800 0.18197621 0
10900 0.051563353 0
11000 -0.1274896 0
11100 -0.64165139 0
11200 -0.2195001 0
11300 0.1033018 0
11400 0.20782413 0
11500 0.19252808 0
11600 0.10222397 0
11700 -0.025505993 0
11800 -0.59982057 0
11900 0.46198545 0
12000 -0.12118052 0
12100 -0.15928717 0
12200 -0.20311959 0
12300 -0.13013775 0
12400 0.021322144 0
12500 0.67794143 0
12600 -0.25520092 0
12700 -0.28061888 0
12800 0.22523388 0
12900 0.33206516 0
13000 0.11042791 0
13100 -0.47573759 0
13200 -0.028489604 0
13300 0.39321449 0
13400 -0.14547298 0
13500 -0.34529934 0
13600 -0.1040332 0
13700 0.25140903 0
13800 0.38710824 0
13900 -0.70704 0
14000 -0.43093342 0
14100 -0.37903025 0
14200 0.11130588 0
14300 0.31471486 0
14400 0.1321216 0
14500 -0.61610131 0
14600 -0.02424025 0
14700 0.42784179 0
14800 0.21021326 0
14900 -0.051104002 0
15000 -0.24022053 0
15100 -0.26399693 0
15200 0.5909076 0
15300 -0.46814249 0
15400 -0.19281426 0
15500 0.21560762 0
15600 0.25247788 0
15700 -0.0025321049 0
15800 -0.47403532 0
15900 0.14021971 0
16000 0.19143495 0
16100 -0.54880582 0
16200 0.0085770382 0
16300 0.2932061 0
16400 0.29165029 0
16500 -0.28606932 0
16600 -0.30419735 0
16700 0.49202872 0
16800 0.008882882 0
16900 -0.19271369 0
17000 -0.20805744 0
17100 -0.019326112 0
17200 0.49629427 0
17300 -0.47025224 0
17400 -0.2526084 0
17500 0.15523901 0
17600 0.25213776 0
17700 0.20295306 0
17800 0.012515425 0
17900 -0.40128068 0
18000 -0.0066206672 0
18100 0.27726653 0
18200 0.0090381295 0
18300 0.0051785568 0
18400 0.051869581 0
18500 0.0838317 0
18600 -0.17504243 0
18700 0.50952565 0
18800 0.15076023 0
18900 0.094932842 0
19000 0.12661971 0
19100 0.19881307 0
19200 0.2730936 0
19300 0.0013157342 0
19400 -0.49038694 0
19500 -0.20199483 0
19600 0.012649064 0
19700 0.062871974 0
19800 0.12471567 0
19900 0.24792533 0
20000 0.2320481 0
20100 -0.15904468 0
20200 0.034089565 0
20300 0.18842712 0
20400 0.14822346 0
20500 -0.016328315 0
20600 -0.25361434 0
20700 -0.3615373 0
20800 0.39446012 0
20900 0.18823005 0
21000 -0.11953158 0
21100 -0.22296869 0
21200 -0.077220525 0
21300 0.32446683 0
21400 0.30606925 0
21500 0.47572491 0
21600 0.14480414 0
